timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery
1760130045.5574265,14,-128.5720879120879,-90.15138461538461,-62.554021978021986,0.007633587786259542,-43.47328244274809,27.984732824427482,-140.1834862385321,-1056.2385321100917,0.3669724770642202,0.0
1760130045.5891862,15,-125.01461538461538,-80.95226373626375,-60.71419780219781,0.007633587786259542,-38.587786259541986,20.16793893129771,-116.69724770642202,-1009.2660550458716,0.3669724770642202,0.0
1760130045.599875,16,-126.69632967032967,-73.59296703296704,-64.39384615384616,0.007633587786259542,-33.70229007633588,24.076335877862597,-93.21100917431193,-1079.7247706422017,0.3669724770642202,0.0
1760130045.6212058,17,-135.93857142857144,-79.11243956043957,-80.95226373626375,0.007633587786259542,-28.81679389312977,20.16793893129771,-140.1834862385321,-1103.2110091743118,0.3669724770642202,0.0
1760130045.6319451,18,-134.14186813186814,-68.07349450549451,-58.87437362637363,0.007633587786259542,-23.931297709923665,20.16793893129771,-140.1834862385321,-1079.7247706422017,0.3669724770642202,0.0
1760130045.6531904,19,-143.37692307692308,-77.27261538461539,-60.71419780219781,0.007633587786259542,-19.045801526717558,20.16793893129771,-116.69724770642202,-1103.2110091743118,0.3669724770642202,0.0
1760130045.6743276,20,-135.95294505494508,-79.11243956043957,-64.39384615384616,0.007633587786259542,-14.16030534351145,22.12213740458015,-93.21100917431193,-1079.7247706422017,0.3669724770642202,0.0
1760130045.685041,21,-134.15624175824175,-75.43279120879122,-60.71419780219781,0.007633587786259542,-9.274809160305344,18.213740458015266,-163.6697247706422,-1032.7522935779816,0.3669724770642202,0.0
1760130045.7062252,22,-130.57720879120882,-75.43279120879122,-64.39384615384616,0.007633587786259542,-4.3893129770992365,22.12213740458015,-116.69724770642202,-1032.7522935779816,0.3669724770642202,0.0
1760130045.7378192,23,-137.81432967032967,-77.27261538461539,-68.07349450549451,0.007633587786259542,0.4961832061068702,24.083969465648856,-116.69724770642202,-1079.7247706422017,0.3669724770642202,0.0
1760130045.7484438,24,-143.34817582417583,-90.15138461538461,-62.554021978021986,0.007633587786259542,5.3816793893129775,22.129770992366414,-116.69724770642202,-1056.2385321100917,0.3669724770642202,0.0
1760130045.7696884,25,-139.59665934065933,-75.43279120879122,-73.59296703296704,0.007633587786259542,10.267175572519085,24.083969465648856,-163.6697247706422,-1079.7247706422017,0.3669724770642202,0.0
1760130045.7803442,26,-141.45804395604398,-84.63191208791208,-75.43279120879122,0.007633587786259542,15.15267175572519,22.129770992366414,-116.69724770642202,-1056.2385321100917,0.3669724770642202,0.0
1760130045.8014176,27,-123.1172967032967,-73.59296703296704,-53.3549010989011,0.007633587786259542,20.0381679389313,22.129770992366414,-163.6697247706422,-1079.7247706422017,0.3669724770642202,0.0
1760130045.833189,28,-130.49096703296703,-68.07349450549451,-60.71419780219781,0.007633587786259542,24.923664122137403,22.129770992366414,-116.69724770642202,-1079.7247706422017,0.3669724770642202,0.0
1760130045.8647704,29,-124.89962637362638,-73.59296703296704,-68.07349450549451,0.007633587786259542,29.80916030534351,24.083969465648856,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130045.8752193,30,-119.40171428571429,-75.43279120879122,-58.87437362637363,0.007633587786259542,34.69465648854962,27.99236641221374,-116.69724770642202,-1079.7247706422017,0.3669724770642202,0.0
1760130045.8963494,31,-130.44065934065935,-71.75314285714286,-69.91331868131869,0.007633587786259542,39.58015267175573,20.17557251908397,-116.69724770642202,-1103.2110091743118,0.3669724770642202,0.0
1760130045.9281936,32,-121.21279120879122,-77.27261538461539,-60.71419780219781,0.007633587786259542,44.465648854961835,22.129770992366414,-140.1834862385321,-985.7798165137615,0.3669724770642202,0.0
1760130045.9388716,33,-130.48378021978024,-69.91331868131869,-58.87437362637363,0.007633587786259542,49.35114503816794,24.083969465648856,-69.72477064220183,-1056.2385321100917,0.3669724770642202,0.0
1760130045.9600987,34,-150.64997802197803,-77.27261538461539,-57.03454945054945,0.007633587786259542,54.23664122137404,24.083969465648856,-69.72477064220183,-1103.2110091743118,0.3669724770642202,0.0
1760130045.9707887,35,-121.20560439560441,-79.11243956043957,-64.39384615384616,0.007633587786259542,59.12213740458015,22.129770992366414,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130045.992106,36,-126.71789010989012,-80.95226373626375,-68.07349450549451,0.007633587786259542,64.00763358778626,18.221374045801525,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130046.0027916,37,-128.6295824175824,-73.59296703296704,-64.39384615384616,0.007633587786259542,68.89312977099236,22.129770992366414,-163.6697247706422,-1103.2110091743118,0.3669724770642202,0.0
1760130046.0242946,38,-136.032,-73.59296703296704,-51.515076923076926,0.007633587786259542,73.77862595419847,24.083969465648856,-140.1834862385321,-1126.697247706422,0.3669724770642202,0.0
1760130046.0561419,39,-134.11312087912088,-71.75314285714286,-60.71419780219781,0.007633587786259542,78.66412213740458,22.129770992366414,-140.1834862385321,-1126.697247706422,0.3669724770642202,0.0
1760130046.0668237,40,-124.96430769230768,-77.27261538461539,-58.87437362637363,0.007633587786259542,83.54961832061069,22.129770992366414,-116.69724770642202,-1079.7247706422017,0.3669724770642202,0.0
1760130046.088105,41,-141.5299120879121,-79.11243956043957,-62.554021978021986,0.007633587786259542,88.43511450381679,20.17557251908397,-93.21100917431193,-1079.7247706422017,0.3669724770642202,0.0
1760130046.1092446,42,-130.46221978021978,-71.75314285714286,-68.07349450549451,0.007633587786259542,93.3206106870229,22.129770992366414,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130046.1201015,43,-130.4694065934066,-79.11243956043957,-57.03454945054945,0.007633587786259542,98.20610687022901,24.083969465648856,-140.1834862385321,-1056.2385321100917,0.3669724770642202,0.0
1760130046.1413522,44,-123.14604395604395,-66.23367032967033,-68.07349450549451,0.007633587786259542,103.09160305343511,22.129770992366414,-93.21100917431193,-1079.7247706422017,0.3669724770642202,0.0
1760130046.152081,45,-124.94993406593406,-80.95226373626375,-57.03454945054945,0.007633587786259542,107.97709923664122,18.221374045801525,-140.1834862385321,-1032.7522935779816,0.3669724770642202,0.0
1760130046.1732843,46,-128.52178021978023,-86.47173626373628,-60.71419780219781,0.007633587786259542,112.86259541984732,20.17557251908397,-140.1834862385321,-1079.7247706422017,0.3669724770642202,0.0
1760130046.2050862,47,-123.0526153846154,-84.63191208791208,-55.19472527472528,0.007633587786259542,117.74809160305344,20.17557251908397,-140.1834862385321,-1056.2385321100917,0.3669724770642202,0.0
1760130046.2156804,48,-130.4119120879121,-75.43279120879122,-58.87437362637363,0.007633587786259542,122.63358778625954,20.17557251908397,-93.21100917431193,-1032.7522935779816,0.3669724770642202,0.0
1760130046.2369418,49,-139.6757142857143,-77.27261538461539,-69.91331868131869,0.007633587786259542,127.51908396946565,20.17557251908397,-116.69724770642202,-1079.7247706422017,0.3669724770642202,0.0
1760130046.247705,50,-139.6182197802198,-79.11243956043957,-60.71419780219781,0.007633587786259542,132.40458015267177,22.129770992366414,-116.69724770642202,-1009.2660550458716,0.3669724770642202,0.0
1760130046.279352,51,-132.36672527472527,-77.27261538461539,-64.39384615384616,0.007633587786259542,137.29007633587787,24.083969465648856,-163.6697247706422,-1126.697247706422,0.3669724770642202,0.0
1760130046.3112197,52,-126.79694505494507,-66.23367032967033,-60.71419780219781,0.007633587786259542,142.17557251908397,18.221374045801525,-140.1834862385321,-1079.7247706422017,0.3669724770642202,0.0
1760130046.3218763,53,-123.01668131868132,-88.31156043956044,-66.23367032967033,0.007633587786259542,147.06106870229007,20.17557251908397,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130046.3431993,54,-111.94898901098902,-88.31156043956044,-51.515076923076926,0.007633587786259542,151.94656488549617,22.129770992366414,-116.69724770642202,-1032.7522935779816,0.3669724770642202,0.0
1760130046.3539698,55,-143.3841098901099,-75.43279120879122,-64.39384615384616,0.007633587786259542,156.8320610687023,22.129770992366414,-140.1834862385321,-1103.2110091743118,0.3669724770642202,0.0
1760130046.375279,56,-124.8636923076923,-73.59296703296704,-49.67525274725275,0.007633587786259542,161.7175572519084,26.0381679389313,-116.69724770642202,-1150.1834862385322,0.3669724770642202,0.0
1760130046.396593,57,-130.61314285714286,-75.43279120879122,-68.07349450549451,0.007633587786259542,166.6030534351145,20.17557251908397,-140.1834862385321,-1103.2110091743118,0.3669724770642202,0.0
1760130046.4073958,58,-126.82569230769232,-75.43279120879122,-55.19472527472528,0.007633587786259542,171.4885496183206,22.129770992366414,-116.69724770642202,-1056.2385321100917,0.3669724770642202,0.0
1760130046.4389477,59,-135.93138461538462,-66.23367032967033,-68.07349450549451,0.007633587786259542,176.3740458015267,22.129770992366414,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130046.4707115,60,-143.35536263736265,-73.59296703296704,-68.07349450549451,0.007633587786259542,181.25954198473283,22.129770992366414,-93.21100917431193,-1056.2385321100917,0.3669724770642202,0.0
1760130046.4814343,61,-112.07835164835166,-69.91331868131869,-75.43279120879122,0.007633587786259542,186.14503816793894,24.083969465648856,-116.69724770642202,-1056.2385321100917,0.3669724770642202,0.0
1760130046.5027606,62,-126.84006593406595,-75.43279120879122,-71.75314285714286,0.007633587786259542,191.03053435114504,20.17557251908397,-116.69724770642202,-1079.7247706422017,0.3669724770642202,0.0
1760130046.5134563,63,0.0,-139.6325934065934,-71.75314285714286,-70.35114503816794,0.007633587786259542,195.91603053435114,265.9633027522936,-116.69724770642202,-1079.7247706422017,0.0
1760130046.5348163,64,-0.3305934065934066,1.724835164835165,-110.25290109890109,-82.07633587786259,-72.30534351145039,0.007633587786259542,2413.302752293578,242.47706422018348,-93.21100917431193,0.0
1760130046.5560067,65,-0.4815164835164835,1.6385934065934065,-143.34817582417583,-72.30534351145039,-72.30534351145039,0.007633587786259542,2472.0183486238534,218.9908256880734,-93.21100917431193,0.0
1760130046.5667195,66,-0.459956043956044,1.7392087912087915,-119.42327472527472,-82.07633587786259,-62.534351145038165,0.007633587786259542,2530.7339449541287,289.44954128440367,-116.69724770642202,0.0
1760130046.5879993,67,-0.4743296703296704,1.6529670329670332,-143.2691208791209,-84.03053435114504,-66.44274809160305,0.007633587786259542,2589.4495412844035,289.44954128440367,-140.1834862385321,0.0
1760130046.598823,68,-0.5821318681318681,1.7535824175824177,-121.19123076923078,-82.07633587786259,-72.30534351145039,0.007633587786259542,2648.1651376146788,242.47706422018348,-140.1834862385321,0.0
1760130046.6200795,69,-0.43120879120879124,1.6673406593406594,-130.47659340659342,-80.12213740458016,-64.4885496183206,0.007633587786259542,2706.880733944954,265.9633027522936,-116.69724770642202,0.0
1760130046.6518495,70,-0.4527692307692308,1.767956043956044,-126.80413186813188,-76.21374045801527,-70.35114503816794,0.007633587786259542,2765.5963302752293,265.9633027522936,-93.21100917431193,0.0
1760130046.6625702,71,-0.4024615384615385,1.724835164835165,-124.93556043956043,-89.89312977099236,-62.534351145038165,0.007633587786259542,2824.3119266055046,312.9357798165138,-93.21100917431193,0.0
1760130046.683814,72,-0.5965054945054945,1.7104615384615385,-132.27329670329672,-85.98473282442748,-64.4885496183206,0.007633587786259542,2883.02752293578,289.44954128440367,-116.69724770642202,0.0
1760130046.7154639,73,-0.5821318681318681,1.6960879120879122,-141.4796043956044,-70.35114503816794,-72.30534351145039,0.007633587786259542,2941.743119266055,218.9908256880734,-163.6697247706422,0.0
1760130046.7261176,74,-0.5893186813186814,1.5954725274725277,-128.64395604395605,-89.89312977099236,-74.25954198473282,0.007633587786259542,3000.4587155963304,289.44954128440367,-93.21100917431193,0.0
1760130046.7473044,75,-0.42402197802197805,1.7104615384615385,-130.5269010989011,-80.12213740458016,-62.534351145038165,0.007633587786259542,-2953.3027522935777,312.9357798165138,-116.69724770642202,0.0
1760130046.758151,76,-0.42402197802197805,1.7032747252747253,-132.31641758241759,-93.80152671755725,-72.30534351145039,0.007633587786259542,-2894.587155963303,218.9908256880734,-93.21100917431193,0.0
1760130046.7898183,77,-0.4958901098901099,1.6457802197802198,-124.87806593406593,-84.03053435114504,-68.3969465648855,0.007633587786259542,-2835.8715596330276,265.9633027522936,-116.69724770642202,0.0
1760130046.8111193,78,-0.43839560439560443,1.5954725274725277,-122.92325274725275,-74.25954198473282,-68.3969465648855,0.007633587786259542,-2777.1559633027523,265.9633027522936,-140.1834862385321,0.0
1760130046.8218884,79,-0.46714285714285714,1.7032747252747253,-123.0023076923077,-85.98473282442748,-70.35114503816794,0.007633587786259542,-2718.440366972477,265.9633027522936,-140.1834862385321,0.0
1760130046.8536894,80,-0.5605714285714286,1.7823296703296703,-136.06793406593408,-85.98473282442748,-66.44274809160305,0.007633587786259542,-2659.7247706422017,265.9633027522936,-116.69724770642202,0.0
1760130046.8644104,81,-0.44558241758241757,1.7895164835164834,-115.71487912087913,-76.21374045801527,-56.67175572519084,0.007633587786259542,-2601.0091743119265,242.47706422018348,-140.1834862385321,0.0
1760130046.8857963,82,-0.4958901098901099,1.7032747252747253,-137.7137142857143,-80.12213740458016,-70.35114503816794,0.007633587786259542,-2542.293577981651,265.9633027522936,-140.1834862385321,0.0
1760130046.907097,83,-0.4096483516483516,1.573912087912088,-130.48378021978024,-76.21374045801527,-68.3969465648855,0.007633587786259542,-2483.577981651376,289.44954128440367,-116.69724770642202,0.0
1760130046.9179003,84,-0.42402197802197805,1.7463956043956046,-123.06698901098902,-72.30534351145039,-62.534351145038165,0.007633587786259542,-2424.8623853211006,265.9633027522936,-140.1834862385321,0.0
1760130046.939134,85,-0.6180659340659341,1.7320219780219783,-126.79694505494507,-85.98473282442748,-68.3969465648855,0.007633587786259542,-2366.1467889908254,242.47706422018348,-163.6697247706422,0.0
1760130046.9499166,86,-0.39527472527472535,1.724835164835165,-128.63676923076923,-89.89312977099236,-62.534351145038165,0.007633587786259542,-2307.4311926605506,242.47706422018348,-140.1834862385321,0.0
1760130046.9817758,87,-0.5102637362637363,1.7392087912087915,-130.55564835164836,-89.89312977099236,-64.4885496183206,0.007633587786259542,-2248.7155963302753,242.47706422018348,-93.21100917431193,0.0
1760130047.0136492,88,-0.4815164835164835,1.7463956043956046,-115.78674725274726,-80.12213740458016,-72.30534351145039,0.007633587786259542,-2190.0,242.47706422018348,-93.21100917431193,0.0
1760130047.0244086,89,-0.5318241758241758,1.688901098901099,-115.66457142857143,-82.07633587786259,-68.3969465648855,0.007633587786259542,-2131.2844036697247,242.47706422018348,-140.1834862385321,0.0
1760130047.0457716,90,-0.5461978021978022,1.609846153846154,-121.17685714285716,-84.03053435114504,-70.35114503816794,0.007633587786259542,-2072.5688073394494,242.47706422018348,-116.69724770642202,0.0
1760130047.0565107,91,-0.6108791208791209,1.7176483516483516,-119.43046153846154,-82.07633587786259,-62.534351145038165,0.007633587786259542,-2013.8532110091742,265.9633027522936,-116.69724770642202,0.0
1760130047.0778072,92,-0.5605714285714286,1.6960879120879122,-141.48679120879123,-87.93893129770993,-72.30534351145039,0.007633587786259542,-1955.137614678899,265.9633027522936,-163.6697247706422,0.0
1760130047.1094368,93,-0.5893186813186814,1.6026593406593408,-126.68914285714287,-76.21374045801527,-66.44274809160305,0.007633587786259542,-1896.4220183486236,289.44954128440367,-93.21100917431193,0.0
1760130047.1199355,94,-0.43839560439560443,1.7320219780219783,-124.92837362637363,-82.07633587786259,-64.4885496183206,0.007633587786259542,-1837.7064220183483,265.9633027522936,-93.21100917431193,0.0
1760130047.1616771,95,-0.39527472527472535,1.6960879120879122,-126.79694505494507,-72.30534351145039,-66.44274809160305,0.007633587786259542,-1778.9908256880733,265.9633027522936,-140.1834862385321,0.0
1760130047.17232,96,-0.43120879120879124,1.5882857142857145,-130.44065934065935,-84.03053435114504,-74.25954198473282,0.007633587786259542,-1720.275229357798,289.44954128440367,-116.69724770642202,0.0
1760130047.1828213,97,-0.4743296703296704,1.6673406593406594,-126.84725274725275,-76.21374045801527,-64.4885496183206,0.007633587786259542,-1661.5596330275228,218.9908256880734,-140.1834862385321,0.0
1760130047.2041497,98,-0.46714285714285714,1.6601538461538463,-117.54751648351649,-74.25954198473282,-74.25954198473282,0.007633587786259542,-1602.8440366972475,289.44954128440367,-116.69724770642202,0.0
1760130047.2254505,99,-0.41683516483516486,1.7032747252747253,-130.44784615384617,-82.07633587786259,-64.4885496183206,0.007633587786259542,-1544.1284403669724,289.44954128440367,-69.72477064220183,0.0
1760130047.236153,100,-0.5102637362637363,1.6673406593406594,-119.27235164835164,-82.07633587786259,-74.25954198473282,0.007633587786259542,-1485.4128440366972,242.47706422018348,-116.69724770642202,0.0
1760130047.2574441,101,1.422989010989011,0.09342857142857144,-132.31641758241759,-80.12213740458016,-58.62595419847328,0.007633587786259542,-1426.697247706422,289.44954128440367,-140.1834862385321,0.0
1760130047.268185,102,-0.5246373626373626,1.6601538461538463,-136.032,-93.80152671755725,-60.58015267175573,0.007633587786259542,-1367.9816513761468,242.47706422018348,-116.69724770642202,0.0
1760130047.2893732,103,-0.5461978021978022,1.6673406593406594,-135.917010989011,-91.8473282442748,-56.67175572519084,0.007633587786259542,-1309.2660550458716,265.9633027522936,-163.6697247706422,0.0
1760130047.3211138,104,-0.39527472527472535,1.5882857142857145,-125.00742857142856,-76.21374045801527,-70.35114503816794,0.007633587786259542,-1250.5504587155963,265.9633027522936,-93.21100917431193,0.0
1760130047.3316288,105,-0.459956043956044,1.617032967032967,-134.07,-89.89312977099236,-62.534351145038165,0.007633587786259542,-1191.834862385321,218.9908256880734,-93.21100917431193,0.0
1760130047.3522222,106,-0.43839560439560443,1.7320219780219783,-117.57626373626374,-82.07633587786259,-64.4885496183206,0.007633587786259542,-1133.119266055046,242.47706422018348,-140.1834862385321,0.0
1760130047.3626158,107,-0.5677582417582419,1.6673406593406594,-135.99606593406594,-84.03053435114504,-60.58015267175573,0.007633587786259542,-1074.4036697247707,265.9633027522936,-116.69724770642202,0.0
1760130047.3832738,108,-0.46714285714285714,1.7320219780219783,-121.29903296703297,-84.03053435114504,-78.16793893129771,0.007633587786259542,-1015.6880733944954,218.9908256880734,-116.69724770642202,0.0
1760130047.4144325,109,-0.5030769230769231,1.6745274725274726,-136.01043956043958,-78.16793893129771,-68.3969465648855,0.007633587786259542,-956.9724770642201,218.9908256880734,-140.1834862385321,0.0
1760130047.4248636,110,-0.48870329670329676,1.7895164835164834,-150.67153846153846,-80.12213740458016,-54.717557251908396,0.007633587786259542,-898.256880733945,265.9633027522936,-140.1834862385321,0.0
1760130047.4456441,111,-0.459956043956044,1.7895164835164834,-126.76819780219782,-84.03053435114504,-72.30534351145039,0.007633587786259542,-839.5412844036697,242.47706422018348,-93.21100917431193,0.0
1760130047.4771497,112,1.3295604395604395,0.02156043956043956,-119.3585934065934,-80.12213740458016,-62.534351145038165,0.007633587786259542,-780.8256880733944,265.9633027522936,-140.1834862385321,0.0
1760130047.4877534,113,-0.48870329670329676,1.7607692307692309,-128.65114285714287,-74.25954198473282,-68.3969465648855,0.007633587786259542,-722.1100917431193,242.47706422018348,-140.1834862385321,0.0
1760130047.5089822,114,-0.4743296703296704,1.724835164835165,-135.90982417582418,-80.12213740458016,-64.4885496183206,0.007633587786259542,-663.3944954128441,289.44954128440367,-140.1834862385321,0.0
1760130047.5198293,115,-0.459956043956044,1.767956043956044,-115.80830769230771,-76.21374045801527,-64.4885496183206,0.007633587786259542,-604.6788990825688,242.47706422018348,-93.21100917431193,0.0
1760130047.5411344,116,-0.43839560439560443,1.4661098901098901,-132.21580219780222,-76.21374045801527,-82.07633587786259,0.007633587786259542,-545.9633027522937,265.9633027522936,-140.1834862385321,0.0
1760130047.5728688,117,-0.5677582417582419,1.724835164835165,-130.5197142857143,-66.44274809160305,-66.44274809160305,0.007633587786259542,-487.2477064220184,265.9633027522936,-116.69724770642202,0.0
1760130047.5836096,118,-0.3809010989010989,1.7535824175824177,-130.37597802197803,-78.16793893129771,-64.4885496183206,0.007633587786259542,-428.53211009174316,242.47706422018348,-163.6697247706422,0.0
1760130047.6049113,119,-0.30903296703296707,1.7032747252747253,-115.76518681318683,-68.3969465648855,-70.35114503816794,0.007633587786259542,-369.8165137614679,265.9633027522936,-116.69724770642202,0.0
1760130047.6157463,120,-0.5246373626373626,1.5451648351648353,-132.33797802197802,-82.07633587786259,-68.3969465648855,0.007633587786259542,-311.10091743119267,242.47706422018348,-163.6697247706422,0.0
1760130047.6475425,121,-0.5461978021978022,1.6026593406593408,-128.59364835164834,-74.25954198473282,-70.35114503816794,0.007633587786259542,-252.38532110091745,218.9908256880734,-140.1834862385321,0.0
1760130047.6688814,122,-0.5174505494505495,1.6314065934065933,-123.08854945054945,-74.25954198473282,-64.4885496183206,0.007633587786259542,-193.6697247706422,242.47706422018348,-116.69724770642202,0.0
1760130047.6796255,123,-0.4743296703296704,1.7751428571428571,-119.48795604395605,-80.12213740458016,-62.534351145038165,0.007633587786259542,-134.954128440367,265.9633027522936,-116.69724770642202,0.0
1760130047.7010214,124,-0.5246373626373626,1.7463956043956046,-128.63676923076923,-76.21374045801527,-64.4885496183206,0.007633587786259542,-76.23853211009174,265.9633027522936,-140.1834862385321,0.0
1760130047.711728,125,-0.539010989010989,1.7392087912087915,-132.25892307692308,-87.93893129770993,-64.4885496183206,0.007633587786259542,-17.522935779816514,265.9633027522936,-140.1834862385321,0.0
1760130047.7330039,126,-0.5533846153846155,1.6817142857142857,-126.8185054945055,-70.35114503816794,-64.4885496183206,0.007633587786259542,41.19266055045871,242.56880733944953,-93.21100917431193,0.0
1760130047.764566,127,-0.43839560439560443,1.7320219780219783,-126.79694505494507,-89.89312977099236,-68.3969465648855,0.007633587786259542,99.90825688073394,266.0550458715596,-93.21100917431193,0.0
1760130047.7962346,128,-0.4743296703296704,1.6385934065934065,-128.5577142857143,-78.16793893129771,-68.3969465648855,0.007633587786259542,158.6238532110092,289.54128440366975,-140.1834862385321,0.0
1760130047.807004,129,-0.36652747252747253,1.6817142857142857,-123.01668131868132,-89.89312977099236,-72.30534351145039,0.007633587786259542,217.3394495412844,219.08256880733944,-140.1834862385321,0.0
1760130047.8282886,130,-0.4743296703296704,1.6314065934065933,-124.94993406593406,-72.30534351145039,-66.44274809160305,0.007633587786259542,276.0550458715596,242.56880733944953,-140.1834862385321,0.0
1760130047.8600962,131,-0.5893186813186814,1.609846153846154,-126.73945054945055,-78.16793893129771,-68.3969465648855,0.007633587786259542,334.7706422018349,266.0550458715596,-69.72477064220183,0.0
1760130047.8708458,132,-0.574945054945055,1.7823296703296703,-124.96430769230768,-84.03053435114504,-62.534351145038165,0.007633587786259542,393.4862385321101,242.56880733944953,-140.1834862385321,0.0
1760130047.8816288,133,-0.2802857142857143,1.7176483516483516,-126.73945054945055,-72.30534351145039,-68.3969465648855,0.007633587786259542,452.20183486238534,242.56880733944953,-93.21100917431193,0.0
1760130047.8924396,134,-0.42402197802197805,1.6529670329670332,-126.73945054945055,-85.98473282442748,-62.534351145038165,0.007633587786259542,510.91743119266056,289.54128440366975,-69.72477064220183,0.0
1760130047.9243515,135,-0.459956043956044,1.6960879120879122,-121.32059340659342,-89.89312977099236,-58.62595419847328,0.007633587786259542,569.6330275229358,266.0550458715596,-116.69724770642202,0.0
1760130047.9351206,136,-0.539010989010989,1.6745274725274726,-134.08437362637363,-85.98473282442748,-58.62595419847328,0.007633587786259542,628.348623853211,266.0550458715596,-116.69724770642202,0.0
1760130047.956392,137,-0.5246373626373626,1.7104615384615385,-128.60802197802198,-78.16793893129771,-52.76335877862596,0.007633587786259542,687.0642201834863,289.54128440366975,-163.6697247706422,0.0
1760130047.988068,138,1.4373626373626376,0.0,-132.25892307692308,-84.03053435114504,-68.3969465648855,0.007633587786259542,745.7798165137615,289.54128440366975,-116.69724770642202,0.0
1760130047.9987743,139,1.2864395604395606,0.04312087912087912,-123.02386813186814,-82.07633587786259,-68.3969465648855,0.007633587786259542,804.4954128440367,289.54128440366975,-163.6697247706422,0.0
1760130048.020074,140,-0.41683516483516486,1.7392087912087915,-130.54846153846154,-82.07633587786259,-68.3969465648855,0.007633587786259542,863.2110091743119,266.0550458715596,-140.1834862385321,0.0
1760130048.05198,141,-0.48870329670329676,1.609846153846154,-126.761010989011,-78.16793893129771,-58.62595419847328,0.007633587786259542,921.9266055045871,289.54128440366975,-93.21100917431193,0.0
1760130048.0627391,142,-0.5821318681318681,1.6817142857142857,-136.01043956043958,-85.98473282442748,-66.44274809160305,0.007633587786259542,980.6422018348624,289.54128440366975,-140.1834862385321,0.0
1760130048.084168,143,-0.5246373626373626,1.7104615384615385,-126.77538461538462,-89.89312977099236,-62.534351145038165,0.007633587786259542,1039.3577981651376,242.56880733944953,-116.69724770642202,0.0
1760130048.094926,144,-0.3880879120879121,1.724835164835165,-126.89037362637363,-84.03053435114504,-58.62595419847328,0.007633587786259542,1098.073394495413,242.56880733944953,-140.1834862385321,0.0
1760130048.1159124,145,-0.5318241758241758,1.5307912087912088,-121.26309890109891,-72.30534351145039,-74.25954198473282,0.007633587786259542,1156.788990825688,219.08256880733944,-116.69724770642202,0.0
