timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery,temperature
1760467422.3714492,0,151.20336263736266,73.57859340659341,-152.7054065934066,1.9465648854961832,211.23664122137404,-22.900763358778626,-116.78899082568807,-1056.2385321100917,0.3669724770642202,,
1760467422.3849807,1,156.615032967033,80.93789010989012,-141.66646153846156,1.9465648854961832,216.12213740458014,-20.946564885496183,-93.30275229357798,-1032.7522935779816,0.3669724770642202,,
1760467422.3955262,2,152.8132087912088,80.93789010989012,-145.34610989010991,1.9465648854961832,221.00763358778627,-18.99236641221374,-116.78899082568807,-1032.7522935779816,0.3669724770642202,,
1760467422.4069653,3,147.37279120879123,97.4963076923077,-149.02575824175824,1.9465648854961832,225.89312977099237,-22.900763358778626,-140.27522935779817,-1056.2385321100917,0.3669724770642202,,
1760467422.419,4,160.25874725274724,82.7777142857143,-147.18593406593408,1.9465648854961832,230.77862595419847,-18.99236641221374,-116.78899082568807,-1032.7522935779816,0.3669724770642202,,
1760467422.4295201,5,156.47848351648352,60.69982417582418,-147.18593406593408,1.9465648854961832,235.66412213740458,-20.946564885496183,-69.81651376146789,-1032.7522935779816,0.3669724770642202,,
1760467422.4431148,6,152.921010989011,71.73876923076924,-156.38505494505495,1.9465648854961832,240.54961832061068,-20.946564885496183,-93.30275229357798,-1079.7247706422017,0.3669724770642202,,
1760467422.4535263,7,156.60784615384617,71.73876923076924,-143.50628571428572,1.9465648854961832,245.4351145038168,-18.99236641221374,-116.78899082568807,-1032.7522935779816,0.3669724770642202,,
1760467422.464041,8,0.03593406593406594,162.09138461538464,80.93789010989012,-156.33587786259542,1.9465648854961832,-249.95419847328245,-251.74311926605503,-140.27522935779817,-1103.2110091743118,,
1760467422.4759984,9,-0.6180659340659341,1.6673406593406594,163.95995604395605,91.83206106870229,-158.29007633587787,1.9465648854961832,-2945.321100917431,-275.22935779816515,-140.27522935779817,,
1760467422.4864194,10,-0.5318241758241758,1.7607692307692309,152.92819780219781,82.06106870229007,-148.51908396946564,1.9465648854961832,-2886.605504587156,-275.22935779816515,-69.81651376146789,,
1760467422.4969707,11,-0.539010989010989,1.617032967032967,162.19918681318683,82.06106870229007,-156.33587786259542,1.9465648854961832,-2827.8899082568805,-298.7155963302752,-116.78899082568807,,
1760467422.5079162,12,-0.5605714285714286,1.6960879120879122,160.2803076923077,78.1526717557252,-162.19847328244273,1.9465648854961832,-2769.1743119266052,-251.74311926605503,-116.78899082568807,,
1760467422.5298667,13,-0.6324395604395605,1.7895164835164834,158.39736263736265,87.92366412213741,-164.15267175572518,1.9465648854961832,-2710.45871559633,-204.77064220183485,-140.27522935779817,,
1760467422.5404289,14,-0.5965054945054945,1.7104615384615385,154.73927472527475,87.92366412213741,-160.24427480916032,1.9465648854961832,-2651.7431192660547,-275.22935779816515,-140.27522935779817,,
1760467422.571796,15,-0.4527692307692308,1.7535824175824177,158.39736263736265,103.55725190839695,-152.42748091603053,1.9465648854961832,-2593.02752293578,-275.22935779816515,-116.78899082568807,,
1760467422.5822413,16,-0.5893186813186814,1.6960879120879122,158.382989010989,91.83206106870229,-158.29007633587787,1.9465648854961832,-2534.3119266055046,-204.77064220183485,-93.30275229357798,,
1760467422.6031291,17,1.3583076923076924,0.02156043956043956,167.59648351648352,84.01526717557252,-144.61068702290078,1.9465648854961832,-2475.5963302752293,-204.77064220183485,-140.27522935779817,,
1760467422.6340408,18,-0.5893186813186814,1.724835164835165,167.6970989010989,66.42748091603053,-152.42748091603053,1.9465648854961832,-2416.880733944954,-275.22935779816515,-93.30275229357798,,
1760467422.6444285,19,-0.5246373626373626,1.7176483516483516,150.96619780219783,84.01526717557252,-150.4732824427481,1.9465648854961832,-2358.1651376146788,-251.74311926605503,-116.78899082568807,,
1760467422.6650574,20,-0.5102637362637363,1.6385934065934065,160.2803076923077,82.06106870229007,-150.4732824427481,1.9465648854961832,-2299.4495412844035,-298.7155963302752,-69.81651376146789,,
1760467422.6959817,21,-0.5246373626373626,1.6601538461538463,156.56472527472528,101.6030534351145,-152.42748091603053,1.9465648854961832,-2240.733944954128,-204.77064220183485,-69.81651376146789,,
