timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery,temperature
1760476518.8608465,0,0.20074462890625,0.1248779296875,0.1253662109375,9.396946564885496,-158.29007633587787,-48.86259541984733,868.9908256880734,-34.22018348623853,-9.44954128440367,,
1760476518.8930202,0,0.200927734375,0.1248779296875,0.12554931640625,9.427480916030534,-168.06106870229007,-31.27480916030534,681.1009174311927,-33.57798165137615,-9.26605504587156,,
1760476518.9035645,0,0.2010498046875,0.1248779296875,0.12548828125,9.419847328244275,-125.06870229007633,-21.50381679389313,751.559633027523,-33.57798165137615,-9.174311926605505,,
1760476518.9245532,0,0.20123291015625,0.12481689453125,0.12548828125,9.412213740458014,-150.4732824427481,1.9541984732824427,892.4770642201836,-33.11926605504587,-10.0,,
1760476518.935415,0,0.20135498046875,0.12493896484375,0.12554931640625,9.427480916030534,-146.5648854961832,-43.0,962.9357798165138,-33.02752293577982,-9.44954128440367,,
1760476518.9568725,0,0.2015380859375,0.1248779296875,0.12542724609375,9.419847328244275,-127.02290076335878,-7.824427480916031,563.6697247706422,-33.211009174311926,-9.44954128440367,,
1760476518.9884028,0,0.20166015625,0.1248779296875,0.12542724609375,9.427480916030534,-148.51908396946564,-23.458015267175572,822.0183486238533,-34.22018348623853,-9.357798165137615,,
1760476518.9990737,0,0.20184326171875,0.12493896484375,0.1256103515625,9.435114503816793,-150.4732824427481,-0.007633587786259542,868.9908256880734,-33.48623853211009,-9.357798165137615,,
1760476519.020323,0,0.20196533203125,0.12481689453125,0.12548828125,9.427480916030534,-140.70229007633588,-19.549618320610687,634.1284403669725,-33.94495412844037,-9.357798165137615,,
1760476519.031132,0,0.2021484375,0.1248779296875,0.12542724609375,9.435114503816793,-166.10687022900763,-31.27480916030534,728.0733944954129,-33.211009174311926,-9.08256880733945,,
1760476519.062898,0,0.2022705078125,0.1248779296875,0.12554931640625,9.427480916030534,-150.4732824427481,-15.641221374045802,915.9633027522937,-34.12844036697248,-9.908256880733946,,
1760476519.0840595,0,0.20245361328125,0.1248779296875,0.12542724609375,9.427480916030534,-144.61068702290078,-23.458015267175572,728.0733944954129,-33.48623853211009,-9.26605504587156,,
1760476519.1158533,0,0.20257568359375,0.12481689453125,0.12542724609375,9.435114503816793,-134.83969465648855,-52.770992366412216,634.1284403669725,-33.85321100917431,-9.541284403669724,,
1760476519.126522,0,0.2027587890625,0.12481689453125,0.12542724609375,9.412213740458014,-134.83969465648855,-35.18320610687023,610.6422018348624,-33.94495412844037,-9.26605504587156,,
1760476519.1480043,0,0.202880859375,0.1248779296875,0.12542724609375,9.412213740458014,-134.83969465648855,-17.595419847328245,422.7522935779817,-33.02752293577982,-9.724770642201836,,
1760476519.1587305,0,0.20306396484375,0.12493896484375,0.12548828125,9.412213740458014,-134.83969465648855,-23.458015267175572,352.2935779816514,-33.02752293577982,-10.091743119266056,,
1760476519.1799748,0,0.20318603515625,0.1248779296875,0.1253662109375,9.427480916030534,-179.78625954198472,-31.27480916030534,610.6422018348624,-33.6697247706422,-9.541284403669724,,
1760476519.1906781,0,0.203369140625,0.12493896484375,0.12548828125,9.435114503816793,-121.16030534351145,-11.732824427480915,704.5871559633028,-33.48623853211009,-10.275229357798166,,
1760476519.2117515,0,0.2034912109375,0.124755859375,0.12548828125,9.427480916030534,-150.4732824427481,-9.778625954198473,328.8073394495413,-33.57798165137615,-9.357798165137615,,
1760476519.2433684,0,0.20367431640625,0.12481689453125,0.12548828125,9.442748091603054,-138.74809160305344,-5.870229007633588,446.2385321100918,-32.93577981651376,-9.541284403669724,,
1760476519.2541704,0,0.20379638671875,0.1248779296875,0.12542724609375,9.404580152671755,-134.83969465648855,-44.954198473282446,610.6422018348624,-33.02752293577982,-9.81651376146789,,
1760476519.2755377,0,0.2039794921875,0.1248779296875,0.12548828125,9.427480916030534,-162.19847328244273,-39.091603053435115,681.1009174311927,-33.11926605504587,-9.63302752293578,,
1760476519.2862823,0,0.2041015625,0.1248779296875,0.12542724609375,9.419847328244275,-158.29007633587787,-68.40458015267176,728.0733944954129,-33.48623853211009,-9.541284403669724,,
1760476519.3180122,0,0.20428466796875,0.12493896484375,0.12554931640625,9.435114503816793,-177.8320610687023,-7.824427480916031,751.559633027523,-32.93577981651376,-8.89908256880734,,
1760476519.3393528,0,0.20440673828125,0.12481689453125,0.12554931640625,9.419847328244275,-148.51908396946564,-31.27480916030534,751.559633027523,-34.03669724770642,-9.63302752293578,,
1760476519.3502045,0,0.20458984375,0.12493896484375,0.1253662109375,9.419847328244275,-128.9770992366412,-11.732824427480915,587.1559633027523,-33.30275229357798,-9.357798165137615,,
1760476519.3712103,0,0.2047119140625,0.12469482421875,0.12554931640625,9.419847328244275,-154.38167938931298,-62.541984732824424,469.72477064220186,-33.48623853211009,-8.89908256880734,,
1760476519.381974,0,0.20489501953125,0.1248779296875,0.1253662109375,9.412213740458014,-111.38931297709924,-27.366412213740457,493.2110091743119,-33.02752293577982,-9.724770642201836,,
1760476519.403311,0,0.20501708984375,0.1248779296875,0.12554931640625,9.419847328244275,-146.5648854961832,-48.86259541984733,587.1559633027523,-33.02752293577982,-9.174311926605505,,
1760476519.4352567,0,0.2052001953125,0.12493896484375,0.12542724609375,9.419847328244275,-128.9770992366412,-37.13740458015267,493.2110091743119,-33.30275229357798,-10.091743119266056,,
1760476519.4670403,0,0.205322265625,0.12493896484375,0.1253662109375,9.427480916030534,-148.51908396946564,-44.954198473282446,493.2110091743119,-33.39449541284404,-9.26605504587156,,
1760476519.4778306,0,0.20550537109375,0.1248779296875,0.12542724609375,9.419847328244275,-170.01526717557252,-52.770992366412216,516.6972477064221,-33.76146788990826,-9.908256880733946,,
1760476519.499096,0,0.20562744140625,0.1248779296875,0.12548828125,9.435114503816793,-164.15267175572518,-11.732824427480915,446.2385321100918,-33.76146788990826,-9.44954128440367,,
1760476519.509852,0,0.205810546875,0.12493896484375,0.12542724609375,9.427480916030534,-162.19847328244273,-33.229007633587784,704.5871559633028,-32.93577981651376,-10.18348623853211,,
1760476519.5312457,0,0.2059326171875,0.12493896484375,0.12554931640625,9.419847328244275,-154.38167938931298,-29.3206106870229,563.6697247706422,-33.76146788990826,-9.08256880733945,,
1760476519.5419815,0,0.20611572265625,0.1248779296875,0.12554931640625,9.435114503816793,-130.93129770992365,-46.908396946564885,422.7522935779817,-33.6697247706422,-9.81651376146789,,
1760476519.5633318,0,0.20623779296875,0.12493896484375,0.12554931640625,9.435114503816793,-140.70229007633588,-64.49618320610686,845.5045871559633,-33.6697247706422,-9.357798165137615,,
1760476519.5953083,0,0.2064208984375,0.12493896484375,0.12530517578125,9.412213740458014,-148.51908396946564,-43.0,845.5045871559633,-33.6697247706422,-9.357798165137615,,
1760476519.606114,0,0.20654296875,0.1248779296875,0.12567138671875,9.435114503816793,-171.96946564885496,-46.908396946564885,399.26605504587155,-33.02752293577982,-8.990825688073395,,
1760476519.6274714,0,0.20672607421875,0.1248779296875,0.1256103515625,9.419847328244275,-138.74809160305344,-5.870229007633588,493.2110091743119,-33.11926605504587,-9.541284403669724,,
1760476519.6487658,0,0.20684814453125,0.1248779296875,0.12567138671875,9.404580152671755,-164.15267175572518,-41.045801526717554,634.1284403669725,-33.211009174311926,-9.63302752293578,,
1760476519.6592743,0,0.20703125,0.12481689453125,0.1253662109375,9.435114503816793,-160.24427480916032,-21.50381679389313,399.26605504587155,-33.85321100917431,-10.0,,
1760476519.680387,0,0.2071533203125,0.1248779296875,0.12542724609375,9.427480916030534,-146.5648854961832,-29.3206106870229,657.6146788990826,-33.30275229357798,-9.174311926605505,,
1760476519.7118042,0,0.20733642578125,0.1248779296875,0.1256103515625,9.404580152671755,-179.78625954198472,-23.458015267175572,399.26605504587155,-33.57798165137615,-9.357798165137615,,
1760476519.7436998,0,0.20745849609375,0.12481689453125,0.12548828125,9.404580152671755,-125.06870229007633,-17.595419847328245,493.2110091743119,-32.84403669724771,-9.08256880733945,,
1760476519.7544787,0,0.2076416015625,0.1248779296875,0.12554931640625,9.404580152671755,-158.29007633587787,-33.229007633587784,422.7522935779817,-33.39449541284404,-9.174311926605505,,
1760476519.7652566,0,0.207763671875,0.12481689453125,0.12548828125,9.419847328244275,-152.42748091603053,-52.770992366412216,422.7522935779817,-33.6697247706422,-9.724770642201836,,
1760476519.7865767,0,0.20794677734375,0.12493896484375,0.12554931640625,9.427480916030534,-160.24427480916032,-27.366412213740457,775.045871559633,-33.211009174311926,-9.44954128440367,,
1760476519.7973633,0,0.20806884765625,0.12481689453125,0.1256103515625,9.427480916030534,-148.51908396946564,-78.17557251908397,681.1009174311927,-33.39449541284404,-9.174311926605505,,
1760476519.8185642,0,0.208251953125,0.1248779296875,0.12554931640625,9.412213740458014,-105.52671755725191,-60.587786259541986,986.4220183486239,-33.30275229357798,-9.541284403669724,,
1760476519.8500943,0,0.2083740234375,0.1248779296875,0.1256103515625,9.435114503816793,-144.61068702290078,-56.6793893129771,469.72477064220186,-33.30275229357798,-10.0,,
1760476519.860754,0,0.20855712890625,0.1248779296875,0.12554931640625,9.412213740458014,-154.38167938931298,-31.27480916030534,822.0183486238533,-32.38532110091743,-9.357798165137615,,
1760476519.8820071,0,0.20867919921875,0.1248779296875,0.12548828125,9.419847328244275,-132.8854961832061,-5.870229007633588,540.1834862385322,-33.85321100917431,-8.807339449541285,,
1760476519.9138868,0,0.2088623046875,0.1248779296875,0.12548828125,9.419847328244275,-150.4732824427481,15.633587786259541,328.8073394495413,-33.57798165137615,-9.44954128440367,,
1760476519.9246268,0,0.208984375,0.125,0.1256103515625,9.435114503816793,-138.74809160305344,-3.9160305343511452,540.1834862385322,-34.03669724770642,-9.44954128440367,,
1760476519.9458606,0,0.20916748046875,0.1248779296875,0.12548828125,9.427480916030534,-125.06870229007633,-5.870229007633588,822.0183486238533,-33.6697247706422,-9.81651376146789,,
1760476519.9565668,0,0.20928955078125,0.1248779296875,0.12548828125,9.412213740458014,-123.1145038167939,-52.770992366412216,540.1834862385322,-33.11926605504587,-9.541284403669724,,
1760476519.9780257,0,0.20947265625,0.1248779296875,0.12554931640625,9.427480916030534,-115.29770992366412,-37.13740458015267,187.88990825688074,-33.211009174311926,-10.458715596330276,,
1760476520.009796,0,0.2095947265625,0.12481689453125,0.12542724609375,9.412213740458014,-181.74045801526717,-27.366412213740457,704.5871559633028,-33.30275229357798,-9.26605504587156,,
1760476520.0204005,0,0.20977783203125,0.12481689453125,0.12548828125,9.427480916030534,-175.87786259541986,-29.3206106870229,446.2385321100918,-33.30275229357798,-9.63302752293578,,
1760476520.0418193,0,0.20989990234375,0.12493896484375,0.12548828125,9.404580152671755,-128.9770992366412,-31.27480916030534,540.1834862385322,-34.12844036697248,-9.541284403669724,,
1760476520.063189,0,0.2100830078125,0.1248779296875,0.12548828125,9.412213740458014,-148.51908396946564,-21.50381679389313,516.6972477064221,-33.39449541284404,-8.89908256880734,,
1760476520.0737982,0,0.210205078125,0.12481689453125,0.12548828125,9.427480916030534,-160.24427480916032,-37.13740458015267,657.6146788990826,-33.48623853211009,-9.44954128440367,,
1760476520.1055317,0,0.21038818359375,0.1248779296875,0.12554931640625,9.427480916030534,-158.29007633587787,-35.18320610687023,751.559633027523,-33.211009174311926,-10.18348623853211,,
1760476520.1163177,0,0.21051025390625,0.125,0.12542724609375,9.404580152671755,-156.33587786259542,-27.366412213740457,798.5321100917431,-33.85321100917431,-9.63302752293578,,
1760476520.1271245,0,0.210693359375,0.1248779296875,0.12542724609375,9.419847328244275,-144.61068702290078,-41.045801526717554,728.0733944954129,-33.48623853211009,-9.08256880733945,,
