timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery,temperature
1760476413.9681666,0,-0.6187744140625,0.1248779296875,0.12542724609375,9.419847328244275,-132.8854961832061,-0.007633587786259542,1808.6238532110092,-34.4954128440367,-8.990825688073395,,
1760476413.99004,0,-0.61859130859375,0.12530517578125,0.12799072265625,9.389312977099237,-142.65648854961833,-17.595419847328245,1103.9449541284403,-33.76146788990826,-8.623853211009175,,
1760476414.0214345,0,-0.61846923828125,0.12481689453125,0.12554931640625,9.419847328244275,-154.38167938931298,35.17557251908397,634.1284403669725,-34.31192660550459,-8.623853211009175,,
1760476414.0322556,0,-0.6182861328125,0.124755859375,0.12567138671875,9.412213740458014,-115.29770992366412,-5.870229007633588,915.9633027522937,-34.12844036697248,-9.26605504587156,,
1760476414.0534678,0,-0.6181640625,0.12457275390625,0.12445068359375,9.419847328244275,-132.8854961832061,52.76335877862596,704.6788990825688,-34.862385321100916,-8.807339449541285,,
1760476414.0642645,0,-0.61798095703125,0.12493896484375,0.12542724609375,9.404580152671755,-87.93893129770993,162.19847328244273,2325.229357798165,-34.03669724770642,-8.715596330275229,,
1760476414.0853214,0,-0.61785888671875,0.1251220703125,0.12567138671875,9.427480916030534,-181.74045801526717,-93.80916030534351,-46.88073394495413,-33.57798165137615,-9.08256880733945,,
1760476414.1169133,0,-0.61767578125,0.12493896484375,0.12713623046875,9.412213740458014,-140.70229007633588,-78.17557251908397,587.1559633027523,-33.76146788990826,-9.08256880733945,,
1760476414.1274593,0,-0.6175537109375,0.12493896484375,0.1256103515625,9.419847328244275,-175.87786259541986,-72.31297709923665,657.6146788990826,-34.12844036697248,-8.807339449541285,,
1760476414.1488318,0,-0.61737060546875,0.12493896484375,0.1256103515625,9.412213740458014,-142.65648854961833,-35.18320610687023,469.72477064220186,-34.67889908256881,-8.715596330275229,,
