timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery
1760282382.0559433,0,152.94257142857143,99.3505054945055,172.94347252747255,0.0,30.671755725190838,9.259541984732824,0.7339449541284404,-1079.633027522936,0.3669724770642202,0.0
1760282382.0671067,1,162.18481318681322,101.19032967032969,183.9824175824176,0.0,35.55725190839695,7.305343511450381,24.220183486238533,-1056.1467889908258,0.3669724770642202,0.0
1760282382.077602,2,154.78958241758244,95.67085714285716,174.7832967032967,0.0,40.44274809160305,13.16793893129771,24.220183486238533,-1056.1467889908258,0.3669724770642202,0.0
1760282382.0879772,3,152.94975824175825,106.7098021978022,174.7832967032967,0.0,45.32824427480916,9.259541984732824,0.7339449541284404,-1032.6605504587158,0.3669724770642202,0.0
1760282382.098248,4,151.03087912087912,101.19032967032969,182.14259340659342,0.0,50.213740458015266,11.213740458015268,24.220183486238533,-1079.633027522936,0.3669724770642202,0.0
1760282382.1087754,5,156.57909890109892,106.7098021978022,180.30276923076923,0.0,55.099236641221374,11.213740458015268,71.19266055045873,-1056.1467889908258,0.3669724770642202,0.0
1760282382.1192803,6,156.60065934065935,99.3505054945055,180.30276923076923,0.0,59.98473282442748,11.213740458015268,24.220183486238533,-1032.6605504587158,0.3669724770642202,0.0
1760282382.1298254,7,154.76083516483519,93.83103296703297,182.14259340659342,0.0,64.87022900763358,11.213740458015268,0.7339449541284404,-1079.633027522936,0.3669724770642202,0.0
1760282382.1403275,8,162.14169230769232,117.74874725274726,182.14259340659342,0.0,69.7557251908397,11.213740458015268,24.220183486238533,-1079.633027522936,0.3669724770642202,0.0
1760282382.151827,9,162.04107692307696,104.86997802197801,176.62312087912088,0.0,74.6412213740458,11.213740458015268,-22.752293577981654,-1103.2110091743118,0.3669724770642202,0.0
1760282382.1625836,10,147.4159120879121,104.86997802197801,176.62312087912088,0.0,79.52671755725191,9.259541984732824,0.7339449541284404,-1056.1467889908258,0.3669724770642202,0.0
1760282382.17358,11,151.09556043956044,104.86997802197801,180.30276923076923,0.0,84.41221374045801,9.259541984732824,0.7339449541284404,-1103.119266055046,0.3669724770642202,0.0
1760282382.1841002,12,160.2803076923077,104.86997802197801,183.9824175824176,0.0,89.29770992366412,9.259541984732824,0.7339449541284404,-1056.1467889908258,0.3669724770642202,0.0
1760282382.194574,13,162.0123296703297,99.3505054945055,182.14259340659342,0.0,94.18320610687023,11.213740458015268,47.706422018348626,-1079.633027522936,0.3669724770642202,0.0
1760282382.2065063,14,154.70334065934068,103.03015384615385,182.14259340659342,0.0,99.06870229007633,9.259541984732824,0.7339449541284404,-1103.119266055046,0.3669724770642202,0.0
1760282382.2386432,15,158.40454945054947,103.03015384615385,178.46294505494507,0.0,103.95419847328245,11.213740458015268,24.220183486238533,-1009.1743119266056,0.3669724770642202,0.0
1760282382.249055,16,0.0,154.78958241758244,97.51068131868132,195.4198473282443,0.0,108.83969465648855,134.77064220183485,0.7339449541284404,-1079.633027522936,0.0
1760282382.270309,17,-0.5821318681318681,1.6745274725274726,156.66534065934067,113.34351145038168,191.5114503816794,0.0,1366.788990825688,134.77064220183485,0.7339449541284404,0.0
1760282382.3018498,18,-0.5318241758241758,1.688901098901099,152.88507692307692,107.48091603053435,195.4198473282443,0.0,1425.5045871559632,134.77064220183485,24.220183486238533,0.0
1760282382.312236,19,-0.44558241758241757,1.7823296703296703,160.20843956043956,109.43511450381679,197.3740458015267,0.0,1484.2201834862385,87.79816513761467,0.7339449541284404,0.0
1760282382.3338413,20,-0.459956043956044,1.8038901098901101,160.1725054945055,113.34351145038168,195.4198473282443,0.0,1542.9357798165138,134.77064220183485,24.220183486238533,0.0
1760282382.344211,21,-0.5893186813186814,1.5882857142857145,156.70846153846153,101.61832061068702,193.46564885496184,0.0,1601.651376146789,111.28440366972477,71.19266055045873,0.0
1760282382.36685,22,-0.459956043956044,1.7895164835164834,143.69314285714285,105.52671755725191,185.64885496183206,0.0,1660.3669724770643,111.28440366972477,0.7339449541284404,0.0
1760282382.3977263,23,-0.48870329670329676,1.7535824175824177,141.88206593406593,109.43511450381679,193.46564885496184,0.0,1719.0825688073396,134.77064220183485,71.19266055045873,0.0
1760282382.409619,24,-0.43120879120879124,1.7895164835164834,151.10274725274726,111.38931297709924,201.2824427480916,0.0,1777.798165137615,134.77064220183485,47.706422018348626,0.0
1760282382.4302595,25,-0.4096483516483516,1.8110769230769233,156.615032967033,95.7557251908397,193.46564885496184,0.0,1836.5137614678902,111.28440366972477,-46.23853211009175,0.0
1760282382.4615881,26,-0.4743296703296704,1.7751428571428571,158.34705494505494,119.20610687022901,199.32824427480915,0.0,1895.2293577981652,134.77064220183485,0.7339449541284404,0.0
1760282382.471976,27,-0.539010989010989,1.7823296703296703,156.5719120879121,105.52671755725191,191.5114503816794,0.0,1953.9449541284405,134.77064220183485,0.7339449541284404,0.0
1760282382.493592,28,-0.4958901098901099,1.7320219780219783,158.35424175824176,111.38931297709924,181.74045801526717,0.0,2012.6605504587158,87.79816513761467,24.220183486238533,0.0
1760282382.503957,29,-0.5677582417582419,1.6960879120879122,149.2772967032967,115.29770992366412,193.46564885496184,0.0,2071.376146788991,111.28440366972477,71.19266055045873,0.0
1760282382.524621,30,-0.43839560439560443,1.7392087912087915,151.0668131868132,105.52671755725191,191.5114503816794,0.0,2130.091743119266,134.77064220183485,0.7339449541284404,0.0
1760282382.555785,31,-0.4815164835164835,1.6673406593406594,162.15606593406596,113.34351145038168,201.2824427480916,0.0,2188.8073394495414,134.77064220183485,0.7339449541284404,0.0
1760282382.5661652,32,-0.5893186813186814,1.8254505494505495,160.3378021978022,103.57251908396947,205.1908396946565,0.0,2247.5229357798166,111.28440366972477,24.220183486238533,0.0
1760282382.5869017,33,-0.539010989010989,1.7895164835164834,163.9743296703297,103.57251908396947,203.23664122137404,0.0,2306.238532110092,134.77064220183485,47.706422018348626,0.0
1760282382.6180336,34,-0.4815164835164835,1.7607692307692309,154.74646153846155,105.52671755725191,195.4198473282443,0.0,2364.954128440367,134.77064220183485,0.7339449541284404,0.0
1760282382.628464,35,-0.4096483516483516,1.7032747252747253,167.6324175824176,121.16030534351145,199.32824427480915,0.0,2423.6697247706425,111.28440366972477,0.7339449541284404,0.0
