timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery
1760387976.2481537,0,165.69197802197803,-82.80646153846155,206.05312087912088,1.9465648854961832,-191.5267175572519,-1.7786259541984732,305.9633027522936,-1103.119266055046,0.3669724770642202,0.0
1760387976.2596517,1,182.32945054945057,-84.64628571428571,189.4947032967033,1.9465648854961832,-186.6412213740458,-1.7786259541984732,235.5045871559633,-1079.633027522936,0.3669724770642202,0.0
1760387976.2700984,2,178.66417582417583,-90.16575824175824,193.17435164835166,1.9465648854961832,-181.75572519083968,-3.732824427480916,212.0183486238532,-1103.119266055046,0.3669724770642202,0.0
1760387976.2909694,3,175.02046153846155,-84.64628571428571,196.854,1.9465648854961832,-176.87022900763358,-5.687022900763359,258.9908256880734,-1056.1467889908258,0.3669724770642202,0.0
1760387976.3121004,4,173.09439560439563,-88.32593406593406,195.01417582417585,1.9465648854961832,-171.98473282442748,-7.641221374045801,235.5045871559633,-1056.1467889908258,0.3669724770642202,0.0
1760387976.333505,5,178.68573626373626,-95.68523076923078,196.854,1.9465648854961832,-167.09923664122138,-3.732824427480916,258.9908256880734,-1032.6605504587158,0.3669724770642202,0.0
1760387976.3649075,6,173.20219780219782,-84.64628571428571,206.05312087912088,1.9465648854961832,-162.21374045801528,-5.687022900763359,258.9908256880734,-1079.633027522936,0.3669724770642202,0.0
1760387976.3960502,7,171.23301098901098,-86.4861098901099,200.53364835164834,1.9465648854961832,-157.32824427480915,-3.732824427480916,329.44954128440367,-1079.633027522936,0.3669724770642202,0.0
1760387976.4274971,8,184.12615384615387,-90.16575824175824,195.01417582417585,1.9465648854961832,-152.44274809160305,-5.687022900763359,282.4770642201835,-1103.119266055046,0.3669724770642202,0.0
1760387976.4486434,9,175.02764835164837,-93.8454065934066,202.37347252747256,1.9465648854961832,-147.55725190839695,-1.7786259541984732,258.9908256880734,-1126.605504587156,0.3669724770642202,0.0
1760387976.4698253,10,171.28331868131866,-82.80646153846155,198.69382417582418,1.9465648854961832,-142.67175572519085,-3.732824427480916,258.9908256880734,-1009.1743119266056,0.3669724770642202,0.0
1760387976.5329907,11,178.63542857142858,-82.80646153846155,198.69382417582418,1.9465648854961832,-137.78625954198472,-3.732824427480916,235.5045871559633,-1126.605504587156,0.3669724770642202,0.0
1760387976.5645409,12,173.0872087912088,-84.64628571428571,198.69382417582418,1.9465648854961832,-132.90076335877862,-5.687022900763359,235.5045871559633,-1056.1467889908258,0.3669724770642202,0.0
1760387976.5853674,13,167.6899120879121,-82.80646153846155,195.01417582417585,1.9465648854961832,-128.01526717557252,-1.7786259541984732,305.9633027522936,-1056.1467889908258,0.3669724770642202,0.0
1760387976.6474113,14,180.48962637362638,-97.52505494505495,200.53364835164834,1.9465648854961832,-123.12977099236642,-1.7786259541984732,258.9908256880734,-1079.633027522936,0.3669724770642202,0.0
1760387976.6784828,15,180.4465054945055,-95.68523076923078,193.17435164835166,1.9465648854961832,-118.2442748091603,-3.732824427480916,282.4770642201835,-1079.633027522936,0.3669724770642202,0.0
1760387976.699459,16,176.95371428571428,-97.52505494505495,202.37347252747256,1.9465648854961832,-113.3587786259542,-3.732824427480916,258.9908256880734,-1079.633027522936,0.3669724770642202,0.0
1760387976.7518256,17,185.99472527472528,-75.44716483516484,193.17435164835166,1.9465648854961832,-108.47328244274809,-5.687022900763359,258.9908256880734,-1150.091743119266,0.3669724770642202,0.0
1760387976.7833462,18,176.86747252747253,-92.00558241758243,202.37347252747256,1.9465648854961832,-103.58778625954199,-3.732824427480916,282.4770642201835,-1079.633027522936,0.3669724770642202,0.0
1760387976.8046064,19,173.05846153846156,-80.96663736263737,195.01417582417585,1.9465648854961832,-98.70229007633588,-5.687022900763359,235.5045871559633,-1079.633027522936,0.3669724770642202,0.0
1760387976.8571196,20,176.78123076923077,-97.52505494505495,213.4124175824176,1.9465648854961832,-93.81679389312977,-1.7786259541984732,258.9908256880734,-1032.6605504587158,0.3669724770642202,0.0
1760387976.8888052,21,178.67136263736265,-92.00558241758243,209.73276923076924,1.9465648854961832,-88.93129770992367,-1.7786259541984732,258.9908256880734,-1079.633027522936,0.3669724770642202,0.0
