timestamp,packet_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,battery,temperature
1760462377.5702384,0,-2.450703296703297,-13.93523076923077,-18.347934065934066,-89.83969465648855,0.030534351145038167,-0.6030534351145038,23.119266055045873,2021.7431192660551,2818.1651376146788,,
1760462377.5811148,1,-0.459956043956044,79.11243956043957,202.38784615384617,15.564885496183207,15.549618320610687,9.427480916030534,-1949.3577981651376,-728.1651376146789,540.1834862385322,,
1760462377.6019454,2,-0.42402197802197805,-156.38505494505495,202.4022197802198,15.587786259541986,15.541984732824428,9.404580152671755,-2066.7889908256884,-446.3302752293578,610.6422018348624,,
1760462377.6329467,3,11.347978021978024,-15.767868131868132,-18.347934065934066,-87.8854961832061,0.030534351145038167,-0.5801526717557252,20.91743119266055,1858.348623853211,2935.5963302752293,,
1760462377.6434062,4,-0.459956043956044,-156.38505494505495,202.43815384615388,15.572519083969466,15.557251908396946,9.419847328244275,-2066.7889908256884,-446.3302752293578,962.9357798165138,,
1760462377.664372,5,-0.43839560439560443,79.11243956043957,202.4597142857143,15.580152671755725,15.541984732824428,9.427480916030534,-1691.0091743119267,-469.8165137614679,657.6146788990826,,
1760462377.6748323,6,-0.43120879120879124,-156.38505494505495,202.47408791208792,15.580152671755725,15.549618320610687,9.412213740458014,-1691.0091743119267,-422.8440366972477,399.26605504587155,,
1760462377.695834,7,-0.459956043956044,79.11243956043957,202.49564835164838,15.580152671755725,15.557251908396946,9.404580152671755,-1878.8990825688074,-47.06422018348624,328.8073394495413,,
1760462377.7269742,8,-0.39527472527472535,79.11243956043957,202.53158241758243,15.587786259541986,15.557251908396946,9.435114503816793,-2301.651376146789,-305.41284403669727,868.9908256880734,,
1760462377.7583,9,-0.459956043956044,-156.38505494505495,202.54595604395607,15.557251908396946,15.557251908396946,9.427480916030534,-1996.330275229358,-328.89908256880733,657.6146788990826,,
1760462377.7688448,10,-0.43120879120879124,79.11243956043957,202.5675164835165,15.557251908396946,15.557251908396946,9.419847328244275,-1925.8715596330276,-634.2201834862385,657.6146788990826,,
1760462377.8208039,11,-0.46714285714285714,79.11243956043957,202.60345054945057,15.564885496183207,15.557251908396946,9.427480916030534,-2043.3027522935781,-375.8715596330275,704.5871559633028,,
1760462377.8313897,12,-0.39527472527472535,-156.38505494505495,202.6178241758242,15.572519083969466,15.564885496183207,9.419847328244275,-1667.5229357798166,-634.2201834862385,657.6146788990826,,
1760462377.852347,13,-0.459956043956044,79.11243956043957,202.63938461538464,15.580152671755725,15.549618320610687,9.419847328244275,-1808.4403669724772,-328.89908256880733,704.5871559633028,,
1760462377.8835058,14,-0.4096483516483516,-156.38505494505495,202.65375824175825,15.564885496183207,15.557251908396946,9.404580152671755,-1925.8715596330276,-258.4403669724771,563.6697247706422,,
1760462377.8939593,15,-0.43839560439560443,79.11243956043957,202.6753186813187,15.580152671755725,15.564885496183207,9.427480916030534,-2043.3027522935781,-281.92660550458714,587.1559633027523,,
1760462377.9145002,16,-0.4527692307692308,-156.38505494505495,202.68969230769233,15.564885496183207,15.549618320610687,9.427480916030534,-1644.0366972477066,-869.0825688073394,422.7522935779817,,
1760462377.924764,17,-0.42402197802197805,79.11243956043957,202.71125274725276,15.572519083969466,15.549618320610687,9.419847328244275,-1691.0091743119267,-211.4678899082569,634.1284403669725,,
1760462377.9453986,18,-0.3880879120879121,-156.38505494505495,202.7256263736264,15.557251908396946,15.557251908396946,9.412213740458014,-1550.091743119266,-258.4403669724771,634.1284403669725,,
1760462377.9763606,19,-0.44558241758241757,79.11243956043957,202.74718681318683,15.557251908396946,15.564885496183207,9.412213740458014,-2419.0825688073396,-422.8440366972477,1033.3944954128442,,
1760462378.0381186,20,-0.43120879120879124,-156.38505494505495,202.79749450549454,15.580152671755725,15.549618320610687,9.412213740458014,-2137.2477064220184,-516.7889908256881,704.5871559633028,,
1760462378.048464,21,-0.4527692307692308,79.11243956043957,202.81905494505497,15.572519083969466,15.549618320610687,9.419847328244275,-1597.0642201834862,-352.38532110091745,798.5321100917431,,
1760462378.0691268,22,-0.42402197802197805,-156.38505494505495,202.83342857142858,15.572519083969466,15.557251908396946,9.427480916030534,-2043.3027522935781,-563.7614678899083,540.1834862385322,,
1760462378.0796232,23,-0.43839560439560443,79.11243956043957,202.85498901098904,15.564885496183207,15.549618320610687,9.419847328244275,-1808.4403669724772,-234.954128440367,587.1559633027523,,
1760462378.1313205,24,-0.4527692307692308,79.11243956043957,202.8909230769231,15.572519083969466,15.541984732824428,9.412213740458014,-1996.330275229358,-399.35779816513764,822.0183486238533,,
1760462378.1417468,25,-0.459956043956044,-156.38505494505495,202.90529670329673,15.572519083969466,15.557251908396946,9.435114503816793,-2160.7339449541287,-540.2752293577981,587.1559633027523,,
1760462378.1625278,26,-0.42402197802197805,79.11243956043957,202.92685714285716,15.564885496183207,15.557251908396946,9.427480916030534,-1526.605504587156,-657.7064220183487,845.5045871559633,,
